,Brand,Color,Bluetooth,Touchscreen,WiFi,Webcam,GPU_amd,GPU_intel,GPU_mali,GPU_nvidia,OS_Windows,OS_android,OS_chrome,OS_linux,OS_windows,Storage Type_emmc,Storage Type_hdd/ssd,Storage Type_other,Storage Type_ssd,Processor Speed,Display Width,Display Height,Hard Drive Capacity,SSD Capacity,Screen Size (cm),Ram Size,Price per Screen Size,Price per Display Height,Price per Display Width
1243,hp,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.023809523809523836,0.19170344797959876,0.16395613310165744,0.12478119529882471,0.05053803803803804,0.009490579204466155,0.0078125,0.020989457402327813,0.031867424745960014,0.031165128191827523
1244,lenovo,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.02447861965491373,0.029029029029029027,0.007327285415212841,0.0116796875,0.03191544003984464,0.06979428014190525,0.06986311556698407
1245,lenovo,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.0005001250312578144,0.05053803803803804,0.00837404047452896,0.005859375,0.009980925379037438,0.022910818614420746,0.022983123425824033
1246,dell,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.16360583137743445,0.18034915009966415,0.02447861965491373,0.05053803803803804,0.007048150732728541,0.005859375,0.023349383784911977,0.02576678258680077,0.02838037258442708
1247,asus,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.0727822053768098,0.11699310127607687,0.11705844397815195
1248,dell,3,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4047619047619048,0.19170344797959876,0.16395613310165744,0.05976494123530883,0.06306306306306306,0.009490579204466155,0.015625,0.014483860543564386,0.02113765210422263,0.02067181903633006
1249,lenovo,3,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.37270437353307584,0.3237880488322229,0.03175793948487122,0.031031031031031032,0.00837404047452896,0.015625,0.03680257185673925,0.03576216190105923,0.034992718856729096
1250,dell,1,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2999999999999999,0.37270437353307584,0.38526186257474815,0.02447861965491373,0.05053803803803804,0.009351011863224006,0.0078125,0.008092395269024456,0.005454035403274904,0.006297269049864822
1251,lenovo,2,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.37270437353307584,0.3237880488322229,0.49987496874218557,0.49949949949949957,0.00837404047452896,0.0625,0.08247186180525853,0.08383154333604267,0.08202569798713542
1252,hp,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.023809523809523836,0.19170344797959876,0.16395613310165744,0.02447861965491373,0.031031031031031032,0.00837404047452896,0.015625,0.04519080878605911,0.06407513656712942,0.0626630441883008
1253,dell,2,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.380952380952381,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.029029029029029027,0.00837404047452896,0.0116796875,0.06180158907572464,0.09479703034819537,0.09275476306767712
1254,hp,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.0007501875468867217,0.05053803803803804,0.00837404047452896,0.0078125,0.061760165683481076,0.15431065473405223,0.15437323592907526
1255,lenovo,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.006699232379623167,0.0116796875,0.010873670901527842,0.02028282189202812,0.020355321175759035
1256,dell,2,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3095238095238095,0.0,0.0,0.02447861965491373,0.12712712712712712,0.007885554780181438,0.0116796875,0.03232775540516575,0.07547075306227334,0.07553916842712453
1257,acer,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.004751187796949238,0.12712712712712712,0.009490579204466155,0.0390625,0.05166985218825617,0.14379866784448173,0.1438620269288152
1258,microsoft,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.19047619047619047,0.6863521867665379,0.7541047450298993,0.02447861965491373,0.06306306306306306,0.007676203768318214,0.03125,0.13323144937755316,0.07008380924650233,0.08188349699203216
1259,dell,4,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.12712712712712712,0.00837404047452896,0.015625,0.05533953988573007,0.05527331672387565,0.054083202449343
1260,hp,4,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.37270437353307584,0.3237880488322229,0.06376594148537135,0.06306306306306306,0.00837404047452896,0.015625,0.061760165683481076,0.06203137034965564,0.060695548721645044
1261,lenovo,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.37270437353307584,0.38526186257474815,0.12778194548637162,0.12712712712712712,0.00837404047452896,1.0,0.16935742703611498,0.15741802725159218,0.17150567415586768
1262,dell,2,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21428571428571425,0.37270437353307584,0.3237880488322229,0.12778194548637162,0.12712712712712712,0.007885554780181438,0.03125,0.07157096910958619,0.06857142224557175,0.06709459350129215
1263,hp,2,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.35714285714285715,0.0,0.0,0.1997999499874969,0.19919919919919918,0.00837404047452896,0.03125,0.04311963917388137,0.10700671373098489,0.10707279542790483
1264,dell,1,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.06376594148537135,0.05053803803803804,0.009490579204466155,0.015625,0.06468104590578304,0.1805906219579785,0.18065125842972551
1265,lenovo,1,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.28571428571428575,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.05053803803803804,0.009490579204466155,0.03125,0.040517400430376,0.044591231960545985,0.043631429309252706
1266,dell,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.35714285714285715,0.07996641451517789,0.16395613310165744,0.03975993998499625,0.05053803803803804,0.008443824145150035,0.0078125,0.0181334015120775,0.024221695326390586,0.03269972781068889
1267,dell,3,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16666666666666663,0.19170344797959876,0.16395613310165744,0.02447861965491373,0.029029029029029027,0.007885554780181438,0.015625,0.05380251401564026,0.07281223714682986,0.07120759592920588
1268,hp,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.06306306306306306,0.008025122121423587,0.03125,0.1557759240792235,0.3787415748263827,0.3787875480846283
1269,hp,4,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.380952380952381,0.19170344797959876,0.16395613310165744,0.06376594148537135,0.06306306306306306,0.006699232379623167,0.015625,0.052118514040584686,0.061009487240918744,0.05966495585815867
1270,asus,8,1,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5238095238095237,0.6863521867665379,0.6926309312873741,0.24981245311327835,0.24924924924924927,0.00837404047452896,0.03125,0.166561348059675,0.10205648795266227,0.11131910297840894
1271,lenovo,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4761904761904761,0.0,0.0,0.02447861965491373,0.12712712712712712,0.00837404047452896,0.03125,0.14439983320937314,0.36402479318098396,0.3640718554842642
1272,hp,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.18729682420605154,0.05053803803803804,0.009490579204466155,0.0078125,0.01802662271865099,0.0486651864938685,0.04873558547646129
1273,dell,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.35714285714285715,0.0,0.0,0.02447861965491373,0.031031031031031032,0.00837404047452896,0.015625,0.028414334927419373,0.06968916027300955,0.06975800347698148
1274,dell,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3095238095238095,0.19170344797959876,0.16395613310165744,0.02447861965491373,0.05053803803803804,0.007327285415212841,0.015625,0.12720912542829785,0.16524156433208187,0.1615999590829913
1275,acer,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09523809523809523,0.0,0.0,0.02447861965491373,0.05053803803803804,0.006699232379623167,0.03125,0.009623827170041274,0.017654825169635496,0.017727518925693988
1276,dell,1,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.19170344797959876,0.16395613310165744,0.02447861965491373,0.05053803803803804,0.00837404047452896,0.0078125,0.02551469747037053,0.034951467968127946,0.034181205051950506
1277,hp,3,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.023809523809523836,0.19170344797959876,0.16395613310165744,0.007751937984496125,0.007007007007007007,0.00837404047452896,0.0078125,0.028621451888637146,0.03954994195744397,0.03867833754716371
1278,lenovo,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.19170344797959876,0.16395613310165744,0.0037509377344336087,0.003003003003003003,0.006699232379623167,0.0078125,0.010873670901527842,0.010426273358442529,0.010196498410813434
1279,samsung,4,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.023809523809523836,0.19170344797959876,0.16395613310165744,0.02447861965491373,0.007007007007007007,0.00837404047452896,0.0078125,0.024375554183672772,0.03326536083871208,0.03253225647037233
1280,dell,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.15714285714285714,0.0,0.0,0.12478119529882471,0.05053803803803804,0.009071877180739707,0.0078125,0.04553600372142207,0.12146069570414433,0.12152570780326244
1281,dell,2,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21428571428571425,0.37270437353307584,0.3237880488322229,0.12778194548637162,0.12712712712712712,0.007676203768318214,0.03125,0.06430929751385368,0.05985135305101692,0.05856253379509598
1282,acer,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.008164689462665735,0.0116796875,0.011265957620169617,0.025538815336813372,0.02561092567588908
1283,dell,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16666666666666663,0.37270437353307584,0.3237880488322229,0.12778194548637162,0.06306306306306306,0.00837404047452896,0.03125,0.028621451888637146,0.02715109357143634,0.026567309896860368
1284,dell,17,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.380952380952381,0.0,0.0,0.06376594148537135,0.06306306306306306,0.00837404047452896,0.03125,0.032722367720749095,0.0806216266381629,0.080689660837252
1285,acer,4,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7380952380952379,0.37270437353307584,0.3237880488322229,0.03175793948487122,0.031031031031031032,0.009490579204466155,0.0078125,0.046075038889719616,0.05110948368347572,0.050009143939634355
1286,hp,1,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.28571428571428575,0.19170344797959876,0.16395613310165744,0.06376594148537135,0.06306306306306306,0.009490579204466155,0.03125,0.03661404231511794,0.057637272982086984,0.05636705869500231
1287,lenovo,8,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8809523809523809,0.37270437353307584,0.3237880488322229,0.12778194548637162,0.12712712712712712,0.009490579204466155,0.0234375,0.10557336901801032,0.12089183741290069,0.11828695173846913
1288,dell,2,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4761904761904761,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.05905905905905906,0.00837404047452896,0.0116796875,0.07166035642969071,0.11036235386047573,0.10798448964323727
1289,dell,2,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.380952380952381,0.37270437353307584,0.3237880488322229,0.0622655663915979,0.05905905905905906,0.007327285415212841,0.03125,0.03836423374432127,0.03303714027776084,0.03232645019854278
1290,samsung,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35714285714285715,0.19170344797959876,0.16395613310165744,0.0037509377344336087,0.003003003003003003,0.006699232379623167,0.0078125,0.009123889677446645,0.00828031883009504,0.008097836579713918
1291,asus,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3095238095238095,1.0,1.0,0.02447861965491373,0.24924924924924927,0.009769713886950453,0.03125,0.2926696878211475,0.15525981012593987,0.16915935773666377
1292,dell,1,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.19170344797959876,0.16395613310165744,0.02447861965491373,0.06306306306306306,0.00837404047452896,0.015625,0.021981282111995293,0.029721470217612542,0.02906646636072804
1293,hp,1,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.19170344797959876,0.16395613310165744,0.0037509377344336087,0.003003003003003003,0.006699232379623167,0.0078125,0.013123389618203671,0.013185357752032143,0.012894777907941333
1294,lenovo,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.009071877180739707,0.0116796875,0.01797784932962986,0.046531253155285696,0.046601810049408485
1295,asus,3,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.37270437353307584,0.3237880488322229,0.12478119529882471,0.12412412412412413,0.009071877180739707,0.03125,0.05665128064010931,0.06094136170033626,0.059629041258370506
1296,hp,1,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9523809523809523,0.37270437353307584,0.3237880488322229,0.02447861965491373,1.0,0.009490579204466155,0.125,0.13345449841271073,0.15359209689248127,0.15028217563670476
1297,dell,2,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2619047619047619,0.0,0.0,0.02447861965491373,0.24924924924924927,0.00837404047452896,0.03125,0.03897729994952588,0.09649472684141436,0.09656158642764473
1298,lenovo,1,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.023809523809523836,0.19170344797959876,0.16395613310165744,0.007751937984496125,0.007007007007007007,0.006699232379623167,0.0625,0.027121639410853268,0.030352993978811933,0.029684072556737304
1299,lenovo,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19761904761904764,0.19170344797959876,0.16395613310165744,0.02447861965491373,0.003003003003003003,0.006699232379623167,0.0116796875,0.007539087825921674,0.006336697157277476,0.006197048578403818
1300,microsoft,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.4824811081647875,0.540995524055812,0.12778194548637162,0.031031031031031032,0.007676203768318214,0.0116796875,0.0051968422163856404,0.0005413153991111028,0.0012397998924244297
1301,hp,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.19047619047619047,1.0,0.8770523725149496,0.02447861965491373,0.12712712712712712,0.009490579204466155,0.03125,0.12044330469518384,0.06748141359625238,0.06602808603801762
1302,dell,2,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4761904761904761,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.11911911911911911,0.00837404047452896,0.0116796875,0.07600981261526397,0.11722940835118766,0.11470348666186675
1303,dell,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.023809523809523836,0.19170344797959876,0.16395613310165744,0.03175793948487122,0.031031031031031032,0.006699232379623167,0.0078125,0.022122264484906982,0.024221695326390586,0.02368789589645304
1304,hp,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.03197075075019865,0.04984778501894519,0.04991809648899054
1305,hp,4,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23809523809523808,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.05053803803803804,0.00837404047452896,0.03125,0.061760165683481076,0.06203137034965564,0.060695548721645044
1306,asus,3,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.19170344797959876,0.16395613310165744,0.0037509377344336087,0.003003003003003003,0.006699232379623167,0.0078125,0.010123764662635901,0.009506578560579326,0.009297071911770762
1307,asus,3,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.19170344797959876,0.16395613310165744,0.02447861965491373,0.05053803803803804,0.006699232379623167,0.0078125,0.0058742959755815624,0.004294974706021163,0.004200321750529137
1308,microsoft,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23809523809523808,0.0,0.0,0.12778194548637162,0.12712712712712712,0.009071877180739707,0.015625,0.1424805493687551,0.385048766960125,0.38509427348478437
1309,hp,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.004938301592579141,0.0116796875,0.12102118501374354,0.1963586022923343,0.19641807193011565
1310,lenovo,1,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.11602900725181296,0.06306306306306306,0.00837404047452896,0.015625,0.019301188633837292,0.04656278911595441,0.04663334367640928
1311,lenovo,3,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07142857142857145,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.12712712712712712,0.009490579204466155,0.03125,0.11672582077589048,0.13397194120473294,0.13108504129776338
1312,dell,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.37270437353307584,0.3237880488322229,0.03175793948487122,0.12712712712712712,0.00837404047452896,0.03125,0.03069262150081489,0.029331110870075058,0.028700324823409434
1313,dell,1,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3095238095238095,0.19170344797959876,0.16395613310165744,0.02447861965491373,0.031031031031031032,0.007327285415212841,0.015625,0.019342612026080844,0.02268887066328524,0.02218885173138195
1314,hp,8,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7380952380952379,1.0,0.8770523725149496,0.02447861965491373,0.12712712712712712,0.009490579204466155,0.03125,0.12964407739543501,0.07287695641038318,0.07130729798122651
1315,dell,2,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.19170344797959876,0.16395613310165744,0.02447861965491373,0.12712712712712712,0.00837404047452896,0.015625,0.017644252944095096,0.023302000528527385,0.022788469397410412
1316,lenovo,3,1,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5476190476190474,0.37270437353307584,0.3237880488322229,0.06376594148537135,0.06306306306306306,0.009490579204466155,0.015625,0.1111495948969504,0.12743188930881683,0.12468599651811625
1317,lenovo,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.380952380952381,0.0,0.0,0.12478119529882471,0.05053803803803804,0.00837404047452896,0.015625,0.017217592003986478,0.041275259710500445,0.04134620554927844
1318,asus,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.0007501875468867217,0.05053803803803804,0.00837404047452896,0.0078125,0.009980925379037438,0.022910818614420746,0.022983123425824033
1319,hp,8,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7857142857142856,0.37270437353307584,0.3237880488322229,0.12778194548637162,0.12712712712712712,0.009490579204466155,0.015625,0.08404913712530158,0.09564723709466447,0.0935866388890312
1320,dell,4,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.19047619047619047,0.37270437353307584,0.3237880488322229,0.49987496874218557,0.05053803803803804,0.010676901605024424,0.03125,0.08158592798270851,0.10323369729392716,0.10100953083342191
1321,dell,2,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.380952380952381,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.029029029029029027,0.00837404047452896,0.0116796875,0.05989611303252111,0.09178860647607397,0.08981120246903945
1322,dell,2,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49999999999999994,0.16360583137743445,0.13936660760464734,0.02447861965491373,0.11911911911911911,0.00837404047452896,0.0116796875,0.07642404653769952,0.11788341354077927,0.11534339113983146
1323,hp,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15714285714285714,0.0,0.0,0.24981245311327835,0.05053803803803804,0.005652477320307048,0.001953125,0.007657934352626595,0.01133712104900361,0.011410282316537698
1324,lenovo,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16666666666666663,0.0,0.0,0.06376594148537135,0.06306306306306306,0.009071877180739707,0.0078125,0.04311963917388137,0.11489070389816278,0.11495620217809989
1325,dell,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.12712712712712712,0.009490579204466155,0.03125,0.1258336563781593,0.35351280629141346,0.35356064648400415
1326,lenovo,2,1,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.35714285714285715,0.37270437353307584,0.3237880488322229,0.12778194548637162,0.12712712712712712,0.009490579204466155,0.015625,0.18782270073237659,0.2173576028776634,0.2126728622382642
1327,lenovo,1,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.4511163268414413,0.5082094900597985,0.06376594148537135,0.06306306306306306,0.006978367062107468,0.015625,0.03587054553125926,0.021156046000179892,0.025145299945827683
1328,asus,2,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04432719624785131,0.0,0.0,0.02447861965491373,0.05053803803803804,0.0104675505931612,0.0116796875,0.10196522286104909,0.31199045807760994,0.31204137093297674
1329,asus,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19047619047619047,0.16360583137743445,0.18034915009966415,0.0037509377344336087,0.003003003003003003,0.005652477320307048,0.0078125,0.01685064636992402,0.014288991509467986,0.015902235264115192
1330,hp,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.35714285714285715,0.0,0.0,0.02447861965491373,0.05053803803803804,0.00837404047452896,0.0116796875,0.020336773439926164,0.04919078583834704,0.04926114592647429
1331,dell,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.380952380952381,0.37270437353307584,0.3237880488322229,0.02447861965491373,0.06306306306306306,0.00837404047452896,0.015625,0.029636324998604243,0.0282193020477693,0.027612487210869424
1332,dell,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16666666666666663,0.19170344797959876,0.16395613310165744,0.06376594148537135,0.06306306306306306,0.006978367062107468,0.015625,0.09023874785092509,0.11159270112339495,0.10913341330550393
1333,dell,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.380952380952381,0.0,0.0,0.12478119529882471,0.05053803803803804,0.009490579204466155,0.0116796875,0.021929980833909048,0.05970277272791756,0.05977235492673439
